timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
1731245662.4613652,0.43,-0.91,-0.45,-28.5,-2.87,50.17
1731245762.4613652,0.36,-0.56,-0.64,15.75,5.37,13.73
1731245862.4613652,0.36,-1.08,-0.66,25.21,-2.01,-31.68
1731245962.4613652,0.48,-0.66,-0.48,-22.89,5.0,39.37
1731246062.4613652,0.36,-0.54,-0.64,0.55,8.91,-25.7
1731246162.4613652,0.37,-1.06,-0.62,-1.22,20.39,-16.78
1731246261.4613652,0.41,-0.56,-0.55,-2.14,0.31,31.68
1731246360.4613652,0.25,-0.6,-0.65,3.54,14.65,-26.86
1731246459.4613652,0.3,-0.95,-0.76,-51.94,16.91,9.77
1731246559.4613652,0.41,-0.66,-0.58,-18.62,-6.41,51.51
1731246658.4613652,0.35,-0.51,-0.69,3.42,1.46,-16.3
1731246757.4613652,0.32,-1.06,-0.71,-54.87,4.09,2.99
1731246856.4613652,0.5,-0.71,-0.55,-31.49,-6.35,43.82
1731246956.4613652,0.35,-0.55,-0.59,43.15,-6.35,-27.95
1731247055.4613652,0.37,-1.16,-0.73,2.14,-5.98,-10.13
1731247155.4613652,0.48,-0.61,-0.55,-21.42,-7.08,40.53
1731247254.4613652,0.38,-0.55,-0.51,-8.97,4.39,-28.81
1731247353.4613652,0.44,-1.01,-0.56,-36.13,-3.78,-15.5
1731247452.4613652,0.43,-0.56,-0.4,-3.17,10.99,33.02
1731247552.4613652,0.37,-0.62,-0.49,4.21,3.91,-39.67
1731247652.4613652,0.34,-0.98,-0.42,-62.01,2.01,6.96
1731247752.4613652,0.49,-0.55,-0.32,5.43,5.86,18.92
1731247851.4613652,0.22,-0.83,-0.39,25.15,2.75,-40.1
1731247950.4613652,0.44,-0.9,-0.36,-45.29,17.7,9.83
1731248050.4613652,0.4,-0.57,-0.38,19.04,9.52,16.85
1731248150.4613652,0.24,-0.71,-0.52,49.38,15.26,-57.31
1731248250.4613652,0.32,-0.95,-0.74,-31.8,-0.49,8.42
1731248350.4613652,0.25,-0.58,-0.5,11.47,2.99,29.05
1731248450.4613652,0.19,-0.98,-0.72,0.31,6.53,-26.98
1731248550.4613652,0.4,-0.78,-0.41,-19.04,3.3,41.02
1731248649.4613652,0.25,-0.71,-0.62,14.4,4.58,21.0
1731248749.4613652,0.28,-0.95,-0.66,3.78,2.69,-25.76
1731248849.4613652,0.42,-0.74,-0.37,1.83,-22.95,46.57
1731248948.4613652,0.37,-0.55,-0.58,5.86,2.2,-22.52
1731249048.4613652,0.4,-1.07,-0.58,-48.77,-16.6,-3.23
1731249148.4613652,0.45,-0.57,-0.35,-9.28,-2.08,30.21
1731249248.4613652,0.37,-0.65,-0.42,39.92,2.32,-38.76
1731249347.4613652,0.42,-1.0,-0.44,-30.09,-3.36,11.78
1731249447.4613652,0.49,-0.5,-0.44,-7.45,10.25,31.43
1731249547.4613652,0.31,-0.78,-0.42,3.78,6.47,-27.34
1731249646.4613652,0.34,-1.02,-0.37,-33.08,11.72,34.79
1731249745.4613652,0.49,-0.57,-0.33,21.55,18.55,21.67
1731249845.4613652,0.41,-0.64,-0.46,31.25,12.82,-44.43
1731249945.4613652,0.41,-0.88,-0.51,-10.74,-9.58,20.39
1731250045.4613652,0.4,-0.59,-0.55,51.45,5.49,17.82
1731250145.4613652,0.3,-0.75,-0.62,-4.27,9.64,-29.3
1731250245.4613652,0.47,-0.82,-0.51,-42.05,-3.78,38.45
1731250345.4613652,0.44,-0.55,-0.53,29.6,-2.2,-1.28
1731250445.4613652,0.33,-1.01,-0.71,32.59,-11.23,-40.41
1731250545.4613652,0.49,-0.67,-0.56,-43.58,-8.54,51.7
1731250645.4613652,0.48,-0.5,-0.53,-21.18,-0.31,-11.84
1731250744.4613652,0.47,-1.19,-0.63,-14.1,-5.43,-17.03
1731250844.4613652,0.5,-0.67,-0.44,-22.4,19.35,35.46
1731250944.4613652,0.51,-0.64,-0.63,-19.59,6.59,-5.25
1731251044.4613652,0.44,-1.09,-0.58,-26.67,-0.55,-19.53
1731251144.4613652,0.52,-0.73,-0.43,-20.02,12.39,33.75
1731251244.4613652,0.45,-0.63,-0.66,17.76,-2.14,0.12
1731251343.4613652,0.42,-1.18,-0.56,24.78,-22.09,-24.17
1731251442.4613652,0.55,-0.56,-0.39,-13.0,10.19,36.13
1731251542.4613652,0.46,-0.5,-0.55,-19.23,10.68,-61.46
1731251642.4613652,0.4,-1.07,-0.3,-7.2,4.46,5.25
1731251742.4613652,0.36,-0.74,-0.57,23.8,17.15,31.56
1731251842.4613652,0.31,-0.94,-0.61,25.21,12.21,-58.23
1731251941.4613652,0.41,-0.86,-0.35,-13.79,8.42,31.43
1731252040.4613652,0.32,-0.7,-0.63,39.18,4.15,10.8
1731252139.4613652,0.23,-0.95,-0.54,12.57,3.05,-50.05
1731252238.4613652,0.36,-0.85,-0.45,-8.91,9.77,47.55
1731252337.4613652,0.36,-0.62,-0.49,40.53,3.17,15.38
1731252437.4613652,0.23,-1.01,-0.55,26.49,-1.59,-44.31
1731252537.4613652,0.4,-0.88,-0.36,-6.96,9.77,32.29
1731252637.4613652,0.38,-0.55,-0.57,43.82,2.2,4.7
1731252737.4613652,0.2,-0.89,-0.58,13.12,-0.61,-43.21
1731252837.4613652,0.35,-0.91,-0.51,-0.18,-2.62,26.98
1731252937.4613652,0.31,-0.63,-0.57,34.85,-2.32,23.19
1731253037.4613652,0.27,-0.84,-0.63,3.72,5.43,-8.24
1731253137.4613652,0.45,-0.83,-0.51,-44.74,-0.24,60.42
1731253237.4613652,0.4,-0.67,-0.48,63.11,-8.0,4.33
1731253336.4613652,0.33,-0.89,-0.59,0.49,-8.61,-44.13
1731253436.4613652,0.44,-0.83,-0.46,-9.46,-3.72,51.09
1731253535.4613652,0.48,-0.68,-0.58,24.66,1.89,9.34
1731253635.4613652,0.45,-1.17,-0.61,9.34,-12.08,-39.98
1731253734.4613652,0.44,-0.7,-0.47,-25.76,16.42,43.21
1731253834.4613652,0.45,-0.63,-0.69,-5.43,5.19,13.79
1731253934.4613652,0.47,-1.12,-0.59,5.37,1.77,-13.49
1731254033.4613652,0.54,-0.66,-0.46,-6.41,18.25,37.41
1731254133.4613652,0.39,-0.6,-0.64,74.16,3.91,21.42
1731254233.4613652,0.39,-0.98,-0.69,74.71,5.49,-15.99
1731254332.4613652,0.52,-0.74,-0.58,-21.85,-0.18,45.65
1731254432.4613652,0.41,-0.53,-0.65,45.78,0.0,11.78
1731254532.4613652,0.32,-0.77,-0.65,41.93,4.52,-48.03
1731254632.4613652,0.53,-0.77,-0.57,-28.75,-0.55,39.98
1731254732.4613652,0.43,-0.47,-0.59,11.54,-5.0,26.49
1731254831.4613652,0.38,-0.9,-0.65,35.58,-4.09,-38.7
1731254931.4613652,0.59,-0.73,-0.49,-45.23,-1.77,35.64
1731255031.4613652,0.51,-0.55,-0.5,0.73,4.7,-12.7
1731255130.4613652,0.42,-0.87,-0.65,0.67,11.29,-23.86
1731255230.4613652,0.5,-0.76,-0.57,-18.43,1.53,34.0
1731255330.4613652,0.49,-0.48,-0.55,2.56,8.0,0.31
1731255429.4613652,0.4,-0.9,-0.56,11.54,8.79,-36.25
1731255528.4613652,0.47,-0.84,-0.54,-8.73,-0.98,36.5
1731255628.4613652,0.48,-0.46,-0.5,32.35,3.72,-0.06
1731255728.4613652,0.43,-0.74,-0.57,23.07,9.28,-46.08
1731255827.4613652,0.42,-0.89,-0.58,2.08,-5.19,28.44
1731255927.4613652,0.46,-0.37,-0.57,34.06,0.67,17.46
1731256027.4613652,0.28,-0.85,-0.66,17.7,6.41,-36.56
1731256126.4613652,0.54,-0.84,-0.55,-19.23,3.36,40.41
1731256225.4613652,0.51,-0.39,-0.47,16.6,4.52,13.37
1731256325.4613652,0.39,-0.65,-0.59,7.87,4.03,-44.37
1731256424.4613652,0.49,-0.8,-0.49,-25.02,-3.3,32.78
1731256523.4613652,0.47,-0.5,-0.49,30.15,2.38,21.48
1731256623.4613652,0.4,-0.74,-0.54,24.29,3.54,-44.92
1731256722.4613652,0.55,-0.7,-0.42,-26.18,-10.5,32.65
1731256822.4613652,0.5,-0.49,-0.39,25.21,8.06,1.53
1731256922.4613652,0.45,-0.69,-0.5,51.51,7.26,-64.15
1731257022.4613652,0.52,-0.73,-0.55,-28.99,4.09,36.5
1731257121.4613652,0.41,-0.57,-0.66,43.7,-1.46,5.8
1731257221.4613652,0.31,-0.79,-0.61,34.73,6.9,-38.39
1731257320.4613652,0.49,-0.78,-0.75,-13.55,5.25,23.07
1731257419.4613652,0.49,-0.37,-0.53,8.42,0.92,16.48
1731257518.4613652,0.33,-0.59,-0.73,24.66,4.88,-25.21
1731257618.4613652,0.53,-0.74,-0.67,-27.34,6.23,17.33
1731257717.4613652,0.52,-0.42,-0.59,-32.71,-2.56,32.29
1731257817.4613652,0.42,-0.46,-0.71,9.77,13.98,-19.53
1731257917.4613652,0.46,-0.88,-0.76,-25.45,3.48,-3.11
1731258017.4613652,0.49,-0.6,-0.66,-29.79,-9.22,50.78
1731258116.4613652,0.48,-0.42,-0.74,-14.53,-4.15,-4.27
1731258216.4613652,0.52,-0.96,-0.77,-29.3,-9.16,-10.74
1731258315.4613652,0.57,-0.54,-0.54,-40.53,-6.65,43.21
1731258415.4613652,0.56,-0.51,-0.63,-4.58,-3.48,-8.3
1731258515.4613652,0.61,-1.0,-0.61,-16.11,-7.69,-21.24
1731258615.4613652,0.57,-0.56,-0.46,-20.08,10.99,29.17
1731258715.4613652,0.53,-0.58,-0.71,-19.47,2.44,-8.54
1731258815.4613652,0.56,-0.97,-0.58,-22.4,-3.48,-30.15
1731258914.4613652,0.57,-0.63,-0.44,-16.36,8.48,43.64
1731259014.4613652,0.53,-0.58,-0.65,-15.87,-1.95,0.24
1731259114.4613652,0.53,-1.03,-0.57,14.53,1.53,-28.75
1731259213.4613652,0.57,-0.66,-0.5,-23.01,20.45,36.5
1731259312.4613652,0.47,-0.63,-0.61,4.76,22.46,6.04
1731259411.4613652,0.42,-0.9,-0.85,39.12,20.75,-34.06
1731259510.4613652,0.59,-0.5,-0.54,27.71,-20.81,31.56
1731259609.4613652,0.44,-0.5,-0.67,-0.43,6.77,-20.2
1731259708.4613652,0.47,-0.8,-0.7,-25.09,7.81,-7.26
1731259808.4613652,0.55,-0.59,-0.58,0.37,-18.92,44.37
1731259907.4613652,0.41,-0.54,-0.78,-1.53,2.5,-1.46
1731260006.4613652,0.54,-0.98,-0.73,-34.79,14.71,-13.92
1731260106.4613652,0.63,-0.5,-0.49,-65.67,-1.53,46.02
1731260205.4613652,0.37,-0.71,-0.55,40.53,0.85,-2.14
1731260304.4613652,0.55,-0.96,-0.7,-3.3,9.77,-20.02
1731260404.4613652,0.5,-0.68,-0.48,-12.45,0.37,42.79
1731260504.4613652,0.47,-0.66,-0.74,27.53,7.26,5.43
1731260604.4613652,0.57,-0.93,-0.57,-76.78,-7.75,10.62
1731260704.4613652,0.64,-0.49,-0.45,-0.31,-2.93,35.4
1731260804.4613652,0.57,-0.48,-0.54,26.31,-13.43,-35.22
1731260903.4613652,0.58,-1.21,-0.63,25.21,-17.15,-13.43
1731261003.4613652,0.57,-0.37,-0.41,16.48,18.01,15.63
1731261103.4613652,0.49,-0.55,-0.38,5.62,11.84,-48.71
1731261203.4613652,0.58,-0.89,-0.45,-39.79,9.64,28.56
1731261302.4613652,0.45,-0.57,-0.68,45.29,-5.13,16.6
1731261402.4613652,0.42,-0.81,-0.63,48.22,-6.29,-57.56
1731261502.4613652,0.58,-0.63,-0.43,-43.15,7.45,45.96
1731261601.4613652,0.5,-0.56,-0.57,-14.77,1.95,-30.09
1731261701.4613652,0.56,-0.94,-0.52,-23.19,-0.43,-6.84
1731261801.4613652,0.51,-0.48,-0.44,8.06,2.26,27.89
1731261900.4613652,0.43,-0.59,-0.47,21.55,2.38,-48.03
1731261999.4613652,0.54,-0.86,-0.47,1.95,5.74,22.03
1731262099.4613652,0.45,-0.53,-0.58,11.41,4.58,17.88
1731262199.4613652,0.44,-0.86,-0.65,24.29,5.74,-39.98
1731262299.4613652,0.5,-0.77,-0.55,7.87,-5.31,41.38
1731262398.4613652,0.38,-0.58,-0.75,-2.44,8.06,-3.6
1731262498.4613652,0.48,-0.91,-0.65,-19.29,17.09,-12.45
1731262597.4613652,0.58,-0.53,-0.49,7.57,1.83,34.12
1731262697.4613652,0.29,-0.67,-0.61,1.46,7.08,-38.64
1731262797.4613652,0.55,-0.75,-0.7,-41.81,24.48,3.54
1731262896.4613652,0.49,-0.5,-0.51,12.63,-6.9,23.86
1731262995.4613652,0.27,-0.68,-0.63,1.28,13.37,-39.06
1731263095.4613652,0.05,-0.79,-0.62,-34.61,55.36,-6.65
1731263195.4613652,0.02,-0.77,-0.78,-38.02,137.7,-6.23
1731263295.4613652,0.17,-0.77,-0.67,1.04,132.57,-29.36
1731263394.4613652,0.08,-0.75,-0.64,21.61,97.11,-49.26
1731263493.4613652,-0.14,-0.79,-0.7,17.46,24.48,-31.86
1731263593.4613652,-0.36,-0.59,-0.54,-21.3,8.73,-18.68
1731263693.4613652,-0.14,-0.87,-0.71,33.08,-5.98,10.13
1731263793.4613652,-0.55,-0.47,-0.68,43.03,0.06,-19.9
1731263893.4613652,-0.41,-0.78,-0.94,2.26,-12.33,11.96
1731263993.4613652,-0.22,-0.56,-0.71,-26.37,-10.99,47.0
1731264093.4613652,-0.62,-0.54,-0.86,82.28,-3.11,-36.07
1731264193.4613652,-0.14,-0.62,-0.77,-23.74,8.12,24.05
1731264293.4613652,-0.34,-0.5,-0.83,5.74,2.14,0.18
1731264393.4613652,-0.39,-0.58,-0.79,3.6,-0.12,-20.14
1731264492.4613652,-0.23,-0.49,-0.8,39.92,-6.41,39.55
1731264591.4613652,-0.45,-0.35,-0.75,-39.31,0.73,-17.94
1731264691.4613652,-0.48,-0.52,-0.8,-20.02,28.56,-26.37
1731264790.4613652,-0.13,-0.54,-0.73,-37.17,4.76,42.24
1731264890.4613652,-0.55,-0.44,-0.66,11.6,12.63,-5.8
1731264989.4613652,-0.45,-0.75,-1.08,16.97,3.54,-3.6
1731265089.4613652,-0.34,-0.53,-0.75,-32.41,-1.95,37.96
1731265188.4613652,-0.42,-0.54,-0.81,14.34,1.71,-40.59
1731265288.4613652,-0.38,-0.61,-0.82,-24.6,-4.03,13.18
1731265387.4613652,-0.31,-0.42,-0.73,-20.75,8.42,5.62
1731265487.4613652,-0.4,-0.51,-0.8,9.52,5.25,-36.32
1731265587.4613652,-0.45,-0.62,-0.86,-14.22,0.61,-2.32
1731265687.4613652,-0.39,-0.48,-0.75,-6.96,8.18,17.46
1731265786.4613652,-0.47,-0.47,-0.8,2.32,5.07,-15.44
1731265885.4613652,-0.46,-0.5,-0.84,-0.12,9.64,11.66
1731265985.4613652,-0.47,-0.55,-0.73,-10.93,9.22,33.14
1731266084.4613652,-0.44,-0.5,-0.72,12.08,17.94,9.34
1731266184.4613652,-0.5,-0.58,-0.87,15.81,7.02,-0.31
1731266284.4613652,-0.46,-0.53,-0.8,-17.58,-7.32,16.6
1731266383.4613652,-0.46,-0.53,-0.63,-34.12,-26.49,-28.02
1731266482.4613652,-0.48,-0.63,-0.58,8.79,-0.61,-9.22
1731266582.4613652,-0.48,-0.58,-0.74,-2.44,4.21,20.32
1731266682.4613652,-0.45,-0.55,-0.73,12.63,3.91,-5.68
1731266782.4613652,-0.47,-0.58,-0.77,13.92,0.43,-2.38
1731266881.4613652,-0.47,-0.57,-0.82,8.54,2.62,6.84
1731266980.4613652,-0.4,-0.47,-0.76,-12.82,8.0,10.38
1731267079.4613652,-0.45,-0.51,-0.76,1.95,2.14,-10.86
1731267179.4613652,-0.44,-0.47,-0.78,1.95,0.92,4.64
1731267279.4613652,-0.45,-0.52,-0.68,-10.25,5.55,20.87
1731267379.4613652,-0.47,-0.54,-0.75,8.85,-2.62,-17.46
1731267479.4613652,-0.49,-0.55,-0.69,10.74,-4.33,-3.91
1731267579.4613652,-0.49,-0.58,-0.82,-0.98,0.49,11.11
1731267679.4613652,-0.36,-0.44,-0.77,-11.17,8.97,14.34
1731267779.4613652,-0.43,-0.48,-0.74,4.52,3.48,-20.2
1731267879.4613652,-0.46,-0.45,-0.9,-6.23,6.84,5.37
1731267979.4613652,-0.48,-0.48,-0.7,-9.83,6.35,22.22
1731268079.4613652,-0.44,-0.43,-0.8,0.0,5.92,-10.01
1731268179.4613652,-0.52,-0.53,-0.77,14.89,-1.46,-9.28
1731268278.4613652,-0.5,-0.51,-0.8,-2.87,-2.01,6.77
1731268378.4613652,-0.4,-0.4,-0.81,-10.62,2.14,14.16
1731268477.4613652,-0.48,-0.49,-0.71,-0.85,-2.08,-10.01
1731268577.4613652,-0.5,-0.52,-0.71,5.13,-4.64,-1.89
1731268676.4613652,-0.48,-0.55,-0.83,-4.03,-2.93,6.84
1731268776.4613652,-0.37,-0.42,-0.76,-8.0,1.59,17.52
1731268875.4613652,-0.42,-0.48,-0.74,-8.36,3.6,-8.91
1731268974.4613652,-0.43,-0.46,-0.84,-21.0,5.62,11.05
1731269074.4613652,-0.43,-0.48,-0.68,-10.44,9.16,21.3
1731269173.4613652,-0.43,-0.45,-0.65,-5.62,5.0,-19.78
1731269273.4613652,-0.5,-0.55,-0.75,10.25,2.01,-7.39
1731269373.4613652,-0.49,-0.53,-0.78,-10.99,-0.37,26.43
1731269472.4613652,-0.48,-0.48,-0.74,-3.48,-2.69,-4.76
1731269572.4613652,-0.49,-0.59,-0.78,11.47,-1.16,-2.69
1731269672.4613652,-0.46,-0.53,-0.79,-3.36,1.83,17.03
1731269771.4613652,-0.42,-0.49,-0.77,3.48,0.73,1.22
1731269871.4613652,-0.48,-0.57,-0.84,3.54,-5.43,-7.39
1731269970.4613652,-0.49,-0.58,-0.88,-11.54,-1.16,17.82
1731270069.4613652,-0.37,-0.45,-0.77,-20.63,5.8,21.91
1731270168.4613652,-0.47,-0.52,-0.71,-1.53,-2.08,-26.55
1731270267.4613652,-0.54,-0.62,-0.7,7.57,7.51,6.04
1731270367.4613652,-0.42,-0.5,-0.7,-13.12,7.2,23.44
1731270466.4613652,-0.41,-0.51,-0.8,11.17,2.01,-5.55
1731270566.4613652,-0.46,-0.58,-0.81,16.72,-3.42,-12.63
1731270666.4613652,-0.46,-0.55,-0.8,-2.99,-1.65,5.07
1731270766.4613652,-0.39,-0.46,-0.75,-13.31,5.74,14.1
1731270865.4613652,-0.45,-0.46,-0.77,-8.73,1.89,-17.46
1731270965.4613652,-0.51,-0.6,-0.6,1.1,3.48,4.33
1731271064.4613652,-0.45,-0.53,-0.74,-7.93,6.71,23.44
1731271163.4613652,-0.39,-0.48,-0.8,1.83,1.16,1.4
1731271262.4613652,-0.44,-0.54,-0.77,11.9,-0.85,-8.67
1731271361.4613652,-0.45,-0.54,-0.82,3.85,1.83,-3.23
1731271461.4613652,-0.45,-0.53,-0.77,-5.49,4.58,15.93
1731271561.4613652,-0.39,-0.4,-0.71,-11.05,6.71,-1.59
1731271660.4613652,-0.48,-0.54,-0.64,7.08,5.37,0.98
1731271759.4613652,-0.44,-0.5,-0.77,7.93,10.38,10.25
1731271858.4613652,-0.45,-0.5,-0.76,9.58,8.91,-13.24
1731271958.4613652,-0.51,-0.52,-0.75,19.41,-5.0,-16.05
1731272058.4613652,-0.46,-0.5,-0.79,4.39,-0.61,9.09
1731272158.4613652,-0.47,-0.47,-0.77,-10.44,2.87,16.78
1731272258.4613652,-0.5,-0.45,-0.72,13.85,7.32,3.48
1731272357.4613652,-0.5,-0.54,-0.71,13.24,1.04,9.64
1731272456.4613652,-0.46,-0.43,-0.77,-15.01,0.12,18.86
1731272555.4613652,-0.39,-0.38,-0.79,-13.73,-3.72,-16.3
1731272655.4613652,-0.5,-0.56,-0.86,16.3,-3.66,-5.68
1731272754.4613652,-0.48,-0.52,-0.83,-9.09,-4.58,14.53
1731272853.4613652,-0.36,-0.43,-0.81,-32.04,0.61,18.92
1731272952.4613652,-0.4,-0.44,-0.72,-19.17,-0.24,-8.91
1731273052.4613652,-0.44,-0.57,-0.9,-6.23,0.49,9.09
1731273152.4613652,-0.41,-0.55,-0.7,-17.88,1.28,25.09
1731273252.4613652,-0.42,-0.61,-0.67,16.11,-5.25,-22.46
1731273352.4613652,-0.42,-0.58,-0.78,23.25,3.23,-13.73
1731273451.4613652,-0.46,-0.58,-0.82,8.42,5.92,7.02
1731273551.4613652,-0.41,-0.5,-0.75,-7.26,1.46,-2.81
1731273651.4613652,-0.4,-0.49,-0.76,0.98,2.56,-15.14
1731273751.4613652,-0.43,-0.49,-0.87,-10.68,3.3,6.59
1731273851.4613652,-0.43,-0.54,-0.77,-6.96,4.09,22.52
1731273951.4613652,-0.46,-0.56,-0.72,4.03,-1.53,-2.93
1731274050.4613652,-0.42,-0.53,-0.82,4.58,12.51,11.66
1731274150.4613652,-0.4,-0.49,-0.78,-5.68,8.36,15.32
1731274249.4613652,-0.44,-0.47,-0.66,15.99,2.38,-32.29
1731274348.4613652,-0.47,-0.51,-0.81,9.22,4.58,-23.25
1731274447.4613652,-0.52,-0.51,-0.72,-34.18,-6.65,28.81
1731274546.4613652,-0.37,-0.46,-0.71,-8.97,-2.69,10.44
1731274646.4613652,-0.46,-0.57,-0.74,4.15,-0.85,-9.4
1731274746.4613652,-0.47,-0.58,-0.85,-8.97,-0.79,21.61
1731274846.4613652,-0.38,-0.49,-0.74,-32.1,11.47,28.38
1731274946.4613652,-0.46,-0.57,-0.65,1.77,3.3,-5.74
1731275045.4613652,-0.41,-0.58,-0.81,-23.68,0.0,-2.01
1731275145.4613652,-0.42,-0.61,-0.7,-16.42,-3.85,8.85
1731275244.4613652,-0.43,-0.58,-0.78,-9.95,-3.72,-22.64
1731275343.4613652,-0.49,-0.65,-0.79,-26.25,1.46,-8.91
1731275442.4613652,-0.42,-0.63,-0.67,-2.62,8.85,37.72
1731275542.4613652,-0.47,-0.65,-0.68,28.63,0.79,-14.89
1731275642.4613652,-0.49,-0.68,-0.67,5.37,11.84,3.91
1731275741.4613652,-0.45,-0.61,-0.72,-6.84,6.65,29.48
1731275841.4613652,-0.3,-0.44,-0.64,-0.43,-4.09,-7.08
1731275940.4613652,-0.48,-0.65,-0.77,30.4,-7.32,-38.7
1731276040.4613652,-0.42,-0.6,-0.69,-22.58,-0.43,22.4
1731276140.4613652,-0.36,-0.51,-0.66,2.62,10.5,22.77
1731276240.4613652,-0.46,-0.69,-0.79,4.88,0.49,-10.44
1731276339.4613652,-0.39,-0.65,-0.72,6.23,5.31,36.01
1731276439.4613652,-0.31,-0.53,-0.72,-20.39,9.64,19.17
1731276539.4613652,-0.39,-0.57,-0.7,-0.24,3.72,-13.06
1731276639.4613652,-0.45,-0.67,-0.9,0.98,-4.03,-13.61
1731276739.4613652,-0.4,-0.6,-0.64,-12.82,8.73,27.47
1731276838.4613652,-0.48,-0.67,-0.65,2.62,-0.18,-16.36
1731276938.4613652,-0.47,-0.66,-0.6,14.4,-0.92,-19.35
1731277037.4613652,-0.47,-0.64,-0.61,-15.14,1.71,25.39
1731277137.4613652,-0.35,-0.57,-0.7,15.87,-15.44,-3.72
1731277237.4613652,-0.4,-0.58,-0.72,5.07,-4.76,-25.21
1731277337.4613652,-0.42,-0.59,-0.86,-8.79,0.18,8.61
1731277436.4613652,-0.4,-0.58,-0.67,-4.7,9.09,28.93
1731277535.4613652,-0.48,-0.63,-0.67,5.8,0.06,-11.6
1731277635.4613652,-0.46,-0.66,-0.65,5.19,-2.75,-5.37
1731277735.4613652,-0.43,-0.6,-0.65,-15.99,6.29,35.77
1731277835.4613652,-0.34,-0.59,-0.75,-0.98,0.06,-1.16
1731277934.4613652,-0.45,-0.63,-0.72,32.35,-13.12,-44.19
1731278033.4613652,-0.44,-0.75,-0.71,-30.09,-9.34,24.41
1731278133.4613652,-0.28,-0.56,-0.66,-31.56,11.17,25.33
1731278233.4613652,-0.47,-0.83,-0.66,5.37,-3.72,-7.69
1731278333.4613652,-0.37,-0.68,-0.68,9.16,3.42,19.53
1731278433.4613652,-0.35,-0.66,-0.59,7.26,2.14,6.65
1731278533.4613652,-0.36,-0.67,-0.7,-0.06,-2.32,-14.16
1731278633.4613652,-0.43,-0.73,-0.6,-7.32,-1.22,12.27
1731278733.4613652,-0.35,-0.65,-0.67,-4.15,13.31,34.73
1731278833.4613652,-0.32,-0.62,-0.71,8.67,0.0,-20.32
1731278932.4613652,-0.38,-0.76,-0.69,-9.89,-5.55,2.5
1731279032.4613652,-0.28,-0.65,-0.69,-7.08,13.55,33.87
1731279132.4613652,-0.38,-0.66,-0.67,21.0,-5.13,-38.27
1731279231.4613652,-0.47,-0.8,-0.73,2.56,-7.93,-29.36
1731279331.4613652,-0.44,-0.59,-0.68,-6.41,12.33,40.77
1731279430.4613652,-0.47,-0.71,-0.69,19.53,-2.08,-22.46
1731279530.4613652,-0.46,-0.71,-0.61,20.51,-7.39,-20.02
1731279630.4613652,-0.42,-0.64,-0.64,-4.15,9.58,36.8
1731279730.4613652,-0.28,-0.46,-0.65,15.75,-1.28,9.83
1731279830.4613652,-0.4,-0.57,-0.75,13.92,-7.32,-22.71
1731279929.4613652,-0.33,-0.64,-0.64,-9.52,-0.67,45.47
1731280029.4613652,-0.15,-0.45,-0.71,40.77,-25.33,-10.99
1731280128.4613652,-0.37,-0.61,-0.79,21.42,3.17,-42.05
1731280227.4613652,-0.19,-0.62,-0.72,11.78,-6.16,57.56
1731280327.4613652,-0.22,-0.35,-0.79,15.26,-6.53,-0.61
1731280427.4613652,-0.3,-0.6,-0.84,31.86,15.32,-45.35
1731280527.4613652,-0.15,-0.55,-0.76,-55.97,12.45,38.64
1731280626.4613652,-0.29,-0.41,-0.76,21.73,-10.5,6.16
1731280726.4613652,-0.59,-0.5,-0.86,28.99,16.66,-65.25
1731280825.4613652,-0.02,-0.66,-0.73,-55.18,8.36,53.16
1731280924.4613652,-0.05,-0.25,-0.63,-7.75,-12.7,15.2
1731281024.4613652,-0.6,-0.67,-0.86,19.1,9.46,-66.77
1731281123.4613652,-0.03,-0.66,-0.64,-36.99,3.05,57.56
1731281222.4613652,-0.35,-0.26,-0.58,16.42,-13.24,-5.0
1731281322.4613652,-0.61,-0.91,-0.96,6.16,5.74,-23.93
1731281421.4613652,0.01,-0.5,-0.73,-38.02,4.76,55.66
1731281521.4613652,-0.58,-0.46,-0.87,55.48,-13.12,-37.96
1731281621.4613652,-0.53,-0.97,-1.13,14.22,6.04,-9.89
1731281721.4613652,0.03,-0.32,-0.8,-53.59,4.58,66.47
1731281820.4613652,-0.67,-0.49,-0.83,49.19,0.43,-51.51
1731281919.4613652,-0.27,-0.78,-1.1,-94.36,33.14,12.7
1731282019.4613652,-0.05,-0.18,-0.71,-6.35,6.23,3.91
1731282119.4613652,-0.58,-0.51,-0.91,22.34,9.16,-55.73
1731282219.4613652,-0.08,-0.64,-0.75,-22.71,8.36,31.37
1731282318.4613652,-0.27,-0.25,-0.65,-2.14,-9.4,8.36
1731282417.4613652,-0.61,-0.5,-0.85,20.26,14.04,-44.92
1731282516.4613652,-0.11,-0.73,-0.75,-37.9,5.31,58.35
1731282616.4613652,-0.21,-0.24,-0.67,19.9,-18.25,23.56
1731282715.4613652,-0.57,-0.59,-0.84,29.79,16.91,-62.87
1731282814.4613652,0.01,-0.78,-0.68,-22.89,-1.77,69.95
1731282913.4613652,-0.22,-0.3,-0.64,51.88,-14.65,-4.46
1731283013.4613652,-0.6,-0.8,-0.96,36.07,13.55,-66.16
1731283113.4613652,0.0,-0.67,-0.64,-34.67,-6.96,85.82
1731283212.4613652,-0.47,-0.49,-0.66,60.79,-2.93,-34.48
