timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
1731206536.3011642,-0.42,-0.63,-0.87,60.24,-2.93,-13.73
1731206635.3011642,-0.14,-0.46,-0.81,28.08,40.16,-44.25
1731206735.3011642,0.13,-0.51,-0.98,-4.33,6.84,21.12
1731206835.3011642,-0.32,-0.42,-0.97,-29.36,-5.74,24.72
1731206935.3011642,-0.23,-0.51,-0.83,-28.56,27.16,-28.75
1731207034.3011642,0.06,-0.52,-0.97,-19.96,6.59,15.63
1731207134.3011642,-0.18,-0.39,-0.83,-13.79,-18.43,29.6
1731207234.3011642,-0.53,-0.49,-0.85,-12.51,12.94,-38.02
1731207334.3011642,-0.14,-0.55,-0.93,-42.18,13.67,3.36
1731207434.3011642,-0.0,-0.5,-0.76,-35.52,-21.0,47.42
1731207534.3011642,-0.51,-0.64,-0.85,47.61,-5.43,-20.75
1731207634.3011642,-0.21,-0.65,-0.89,9.89,10.99,-21.18
1731207734.3011642,0.12,-0.42,-0.93,3.3,-1.4,26.92
1731207833.3011642,-0.38,-0.37,-1.01,66.96,-23.19,2.38
1731207932.3011642,-0.32,-0.83,-0.85,17.4,15.38,-14.83
1731208032.3011642,0.01,-0.34,-0.93,-32.47,15.26,25.15
1731208132.3011642,-0.12,-0.29,-0.89,-3.17,-13.37,25.88
1731208232.3011642,-0.55,-0.47,-0.92,9.34,16.54,-36.07
1731208332.3011642,-0.06,-0.45,-0.99,-60.06,4.64,8.54
1731208431.3011642,0.04,-0.48,-0.85,-36.56,-26.79,51.76
1731208531.3011642,-0.44,-0.65,-0.83,14.22,-11.29,9.64
1731208630.3011642,-0.11,-0.72,-0.78,-31.68,14.83,-17.52
1731208730.3011642,0.17,-0.54,-0.9,-23.62,-3.17,38.7
1731208830.3011642,-0.03,-0.41,-0.78,-18.13,-25.39,49.07
1731208929.3011642,-0.16,-0.84,-0.81,46.39,17.33,-33.33
1731209028.3011642,0.15,-0.57,-0.75,-28.2,-3.6,4.76
1731209128.3011642,0.14,-0.56,-0.7,-7.81,-17.46,33.81
1731209228.3011642,-0.19,-0.75,-0.83,94.12,8.42,-23.99
1731209328.3011642,-0.06,-0.63,-0.89,38.02,26.92,-59.88
1731209428.3011642,0.13,-0.47,-0.97,-23.13,-5.74,36.07
1731209528.3011642,-0.15,-0.29,-0.89,26.79,-8.06,10.07
1731209627.3011642,-0.23,-0.63,-0.99,47.85,25.09,-39.73
1731209727.3011642,0.03,-0.48,-0.74,-6.1,24.9,21.73
1731209826.3011642,0.14,-0.25,-0.9,-27.71,-7.87,39.61
1731209925.3011642,-0.37,-0.56,-0.96,0.67,-6.84,-28.26
1731210024.3011642,-0.03,-0.64,-0.79,-37.29,13.73,9.28
1731210123.3011642,0.16,-0.42,-0.9,-35.03,-16.24,37.78
1731210223.3011642,-0.16,-0.47,-0.88,8.97,-9.89,7.69
1731210322.3011642,-0.14,-0.8,-0.98,10.25,18.49,-33.02
1731210421.3011642,0.03,-0.52,-0.82,-18.25,19.41,4.39
1731210521.3011642,-0.01,-0.51,-0.78,-12.88,-7.87,-2.38
1731210621.3011642,-0.43,-0.51,-0.86,4.52,23.13,-49.56
1731210720.3011642,-0.08,-0.79,-1.12,-37.48,12.76,-37.84
1731210820.3011642,-0.12,-0.19,-0.65,-19.78,-29.72,58.47
1731210920.3011642,-0.54,-0.77,-0.95,141.97,23.56,-34.91
1731211020.3011642,-0.16,-0.76,-0.89,6.71,26.49,-21.18
1731211120.3011642,0.14,-0.4,-0.89,-39.25,-18.13,57.07
1731211220.3011642,-0.26,-0.37,-0.9,10.13,-21.91,27.28
1731211319.3011642,-0.3,-0.58,-0.94,5.49,26.86,-40.71
1731211419.3011642,-0.06,-0.4,-1.09,-38.02,13.31,29.54
1731211519.3011642,-0.08,-0.55,-0.76,-45.96,-24.9,56.88
1731211618.3011642,-0.39,-0.55,-0.78,-23.86,15.99,-10.5
1731211718.3011642,-0.22,-0.69,-0.87,-16.91,5.49,-16.36
1731211818.3011642,0.03,-0.61,-0.74,-11.6,-13.92,28.69
1731211918.3011642,-0.31,-0.76,-0.87,75.01,-2.87,-9.03
1731212018.3011642,-0.23,-0.77,-0.85,14.65,14.47,-23.68
1731212118.3011642,0.05,-0.5,-0.83,-4.64,7.93,21.0
1731212217.3011642,-0.01,-0.44,-0.77,-32.59,-20.51,46.33
1731212317.3011642,-0.45,-0.69,-0.84,5.98,-2.01,-36.44
1731212417.3011642,-0.09,-0.73,-0.71,22.64,31.98,-29.24
1731212516.3011642,0.1,-0.58,-0.91,-1.4,-9.16,40.53
1731212616.3011642,-0.31,-0.5,-0.96,66.77,-5.31,-3.72
1731212715.3011642,-0.31,-0.61,-0.79,67.75,34.06,-53.89
1731212815.3011642,0.11,-0.51,-0.84,-20.02,-0.67,30.94
1731212914.3011642,-0.22,-0.47,-0.98,10.07,-2.81,27.47
1731213014.3011642,-0.14,-0.5,-0.89,5.8,24.96,-28.26
1731213113.3011642,0.03,-0.42,-0.9,-47.91,-14.28,4.33
1731213212.3011642,-0.4,-0.5,-0.89,-19.9,-11.9,-0.43
1731213312.3011642,-0.21,-0.61,-0.8,-13.98,11.35,-11.9
1731213412.3011642,-0.01,-0.55,-0.79,11.72,3.54,17.64
1731213512.3011642,-0.33,-0.67,-0.87,51.21,17.46,-3.91
1731213612.3011642,-0.32,-0.49,-0.74,40.59,19.65,-28.2
1731213712.3011642,0.06,-0.56,-0.91,-10.56,-4.15,10.93
1731213811.3011642,-0.12,-0.31,-0.89,6.71,-22.28,49.01
1731213910.3011642,-0.46,-0.42,-0.88,-11.35,10.13,-37.54
1731214009.3011642,-0.14,-0.82,-0.88,-1.46,24.6,-5.92
1731214108.3011642,0.04,-0.47,-0.87,1.83,-19.29,34.67
1731214208.3011642,-0.45,-0.51,-0.93,45.17,-9.77,-14.65
1731214308.3011642,-0.28,-0.38,-0.85,37.54,25.63,-45.59
1731214407.3011642,0.11,-0.52,-0.94,-27.4,-14.47,43.52
1731214507.3011642,-0.08,-0.16,-0.96,-19.29,-22.46,71.17
1731214607.3011642,-0.4,-0.49,-0.9,25.15,25.63,-47.24
1731214707.3011642,0.09,-0.63,-1.06,-34.0,18.43,-7.32
1731214807.3011642,0.0,-0.4,-0.83,-66.41,-27.28,73.97
1731214906.3011642,-0.42,-0.66,-0.92,23.13,7.93,-17.94
1731215006.3011642,-0.13,-0.66,-0.92,-52.12,18.19,-13.67
1731215106.3011642,0.08,-0.52,-0.79,-46.33,-21.18,49.56
1731215206.3011642,-0.28,-0.52,-0.77,53.53,5.31,-21.73
1731215305.3011642,-0.18,-0.71,-0.84,23.01,32.41,-50.11
1731215405.3011642,0.12,-0.58,-0.83,-10.01,-8.85,40.95
1731215505.3011642,-0.19,-0.28,-0.82,64.51,-5.0,6.71
1731215605.3011642,-0.41,-0.46,-0.89,18.49,27.04,-61.71
1731215705.3011642,-0.04,-0.49,-1.02,-20.14,2.56,24.54
1731215805.3011642,-0.13,-0.38,-0.97,-10.99,-21.97,58.04
1731215904.3011642,-0.56,-0.32,-0.88,28.26,22.4,-41.26
1731216003.3011642,-0.04,-0.63,-0.81,-4.21,31.74,-8.36
1731216102.3011642,0.07,-0.37,-0.89,-24.17,-22.16,50.11
1731216201.3011642,-0.43,-0.43,-0.96,25.15,-4.46,-8.06
1731216301.3011642,-0.25,-0.57,-1.0,-36.07,16.85,-15.44
1731216400.3011642,0.11,-0.43,-0.92,-54.02,-0.24,43.46
1731216499.3011642,-0.06,-0.25,-0.78,-28.5,-16.72,45.53
1731216599.3011642,-0.42,-0.56,-0.89,55.6,24.54,-63.29
1731216699.3011642,-0.04,-0.54,-0.93,-33.02,9.09,2.2
1731216798.3011642,0.03,-0.46,-0.83,-38.45,-31.13,47.73
1731216898.3011642,-0.48,-0.9,-0.91,55.79,-2.87,-23.93
1731216997.3011642,-0.15,-0.69,-0.7,-8.79,30.21,-33.81
1731217097.3011642,0.26,-0.48,-0.91,-5.74,-6.59,42.91
1731217197.3011642,-0.27,-0.47,-0.85,54.08,-9.95,-1.65
1731217297.3011642,-0.28,-0.5,-0.91,21.48,30.27,-56.64
1731217397.3011642,0.04,-0.44,-1.02,-42.85,3.11,24.78
1731217496.3011642,-0.11,-0.26,-0.87,-19.23,-25.33,46.51
1731217596.3011642,-0.49,-0.6,-0.94,24.84,10.31,-46.02
1731217696.3011642,-0.04,-0.54,-0.77,2.01,18.74,-9.28
1731217796.3011642,0.08,-0.37,-0.94,1.34,-16.78,38.09
1731217896.3011642,-0.53,-0.5,-0.9,31.13,-8.12,-17.94
1731217996.3011642,-0.1,-0.52,-0.84,-21.91,7.32,-4.52
1731218096.3011642,0.26,-0.35,-0.94,-31.07,0.18,47.06
1731218196.3011642,-0.27,-0.49,-0.88,18.01,-8.42,5.68
1731218295.3011642,-0.24,-0.63,-0.88,9.28,29.11,-41.44
1731218395.3011642,0.1,-0.42,-0.97,-39.31,14.47,27.16
1731218494.3011642,-0.2,-0.19,-0.9,19.65,8.36,-1.1
1731218594.3011642,-0.62,-0.51,-0.75,-1.95,9.16,-50.42
1731218694.3011642,-0.05,-0.68,-0.95,-46.2,14.83,-5.55
1731218794.3011642,-0.12,-0.43,-0.81,-37.35,-25.63,51.39
1731218894.3011642,-0.55,-0.68,-0.68,7.45,-4.27,-18.43
1731218994.3011642,-0.2,-0.55,-0.81,-18.37,22.64,-30.94
1731219093.3011642,0.06,-0.67,-0.9,-5.92,-19.35,44.98
1731219193.3011642,-0.4,-0.6,-0.72,72.02,-17.46,9.28
1731219293.3011642,-0.29,-0.62,-0.9,48.1,26.61,-44.68
1731219392.3011642,0.08,-0.43,-0.94,-9.34,9.77,15.63
1731219492.3011642,-0.13,-0.27,-0.88,3.6,-27.59,47.67
1731219591.3011642,-0.42,-0.62,-0.86,18.49,18.8,-32.53
1731219690.3011642,-0.1,-0.55,-0.76,-35.95,25.76,15.32
1731219790.3011642,-0.04,-0.44,-0.89,-10.68,-17.58,37.48
1731219890.3011642,-0.31,-0.61,-0.86,-17.21,1.34,14.53
1731219989.3011642,-0.17,-0.73,-0.84,-33.26,13.37,-24.48
1731220088.3011642,0.05,-0.58,-0.85,-8.97,-5.07,19.96
1731220187.3011642,-0.06,-0.4,-0.87,-18.31,-17.82,23.62
1731220287.3011642,-0.43,-0.77,-0.85,7.39,-0.24,-27.95
1731220386.3011642,-0.11,-0.75,-0.69,-8.97,11.41,-11.47
1731220486.3011642,0.01,-0.63,-0.87,10.99,-17.21,30.76
1731220585.3011642,-0.2,-0.41,-0.81,46.63,-14.77,3.3
1731220685.3011642,-0.21,-0.73,-0.96,43.52,22.64,-42.72
1731220785.3011642,0.09,-0.47,-0.92,-28.69,7.75,18.49
1731220885.3011642,0.02,-0.34,-0.86,-6.47,-22.71,43.95
1731220984.3011642,-0.41,-0.53,-0.88,20.51,9.52,-43.58
1731221083.3011642,-0.01,-0.85,-0.81,-23.86,23.8,-1.77
1731221182.3011642,0.06,-0.49,-0.84,-24.78,-16.54,41.5
1731221282.3011642,-0.29,-0.38,-0.86,17.27,10.86,-10.19
1731221381.3011642,-0.13,-0.65,-0.79,6.71,32.53,-49.62
1731221480.3011642,0.15,-0.59,-0.88,-23.25,-10.19,37.9
1731221580.3011642,-0.13,-0.4,-0.84,-7.93,-13.37,48.58
1731221680.3011642,-0.34,-0.62,-0.82,12.39,20.02,-40.77
1731221780.3011642,-0.03,-0.68,-0.93,13.98,26.43,-19.17
1731221880.3011642,-0.01,-0.41,-0.81,-7.14,-18.74,39.18
1731221980.3011642,-0.44,-0.64,-0.89,47.97,-0.98,-16.6
1731222080.3011642,-0.21,-0.5,-1.0,6.96,20.14,-33.45
1731222180.3011642,0.14,-0.36,-0.92,-13.18,2.87,24.84
1731222280.3011642,-0.17,-0.33,-1.01,9.22,-22.52,24.29
1731222380.3011642,-0.3,-0.58,-0.87,33.14,23.25,-38.51
1731222480.3011642,-0.06,-0.51,-0.86,-5.98,21.42,14.1
1731222579.3011642,-0.02,-0.44,-0.88,-18.37,-19.17,38.57
1731222679.3011642,-0.37,-0.62,-0.93,7.02,3.66,6.77
1731222778.3011642,-0.15,-0.61,-0.92,-29.85,11.72,-23.13
1731222877.3011642,0.06,-0.43,-0.96,-14.28,4.15,22.77
1731222977.3011642,-0.05,-0.38,-0.77,-20.51,-14.4,32.84
1731223077.3011642,-0.43,-0.62,-0.87,14.34,0.24,-26.37
1731223177.3011642,-0.05,-0.58,-0.77,-9.77,8.3,-9.7
1731223276.3011642,0.02,-0.51,-0.9,-0.12,-8.73,26.25
1731223375.3011642,-0.2,-0.54,-0.91,30.03,-16.66,9.4
1731223475.3011642,-0.18,-0.6,-0.92,27.95,17.88,-36.13
1731223575.3011642,0.15,-0.41,-0.94,-2.5,11.41,4.21
1731223674.3011642,-0.09,-0.35,-0.96,11.11,-11.23,27.04
1731223774.3011642,-0.36,-0.52,-0.94,15.01,17.52,-37.41
1731223873.3011642,-0.09,-0.57,-0.84,-9.09,28.32,-1.95
1731223972.3011642,0.01,-0.42,-0.89,-9.4,-13.79,39.37
1731224072.3011642,-0.41,-0.45,-0.94,35.46,4.52,-1.34
1731224172.3011642,-0.21,-0.54,-0.95,-9.46,25.76,-28.63
1731224272.3011642,0.13,-0.37,-0.94,-19.65,11.66,19.04
1731224371.3011642,-0.13,-0.29,-1.03,0.61,-15.81,21.73
1731224471.3011642,-0.47,-0.53,-0.92,2.87,5.49,-34.18
1731224571.3011642,-0.09,-0.47,-0.81,-4.33,28.99,-5.98
1731224671.3011642,0.0,-0.42,-0.9,-16.48,-8.3,33.75
1731224771.3011642,-0.49,-0.52,-0.92,7.32,-5.55,-9.22
1731224871.3011642,-0.28,-0.61,-0.81,-25.15,16.66,-17.58
1731224971.3011642,0.09,-0.44,-0.84,-33.57,1.46,29.91
1731225070.3011642,-0.17,-0.51,-0.87,-21.97,-21.3,38.88
1731225170.3011642,-0.33,-0.81,-0.82,31.13,20.02,-33.39
1731225269.3011642,-0.07,-0.5,-0.83,-55.85,12.21,6.16
1731225368.3011642,0.0,-0.48,-0.74,-20.75,-11.05,26.25
1731225468.3011642,-0.49,-0.77,-0.79,36.25,-0.31,-19.47
1731225567.3011642,-0.28,-0.58,-0.82,19.04,29.24,-37.23
1731225666.3011642,0.1,-0.52,-0.73,0.06,-5.62,17.52
1731225765.3011642,-0.36,-0.54,-0.77,73.36,-11.23,-3.11
1731225864.3011642,-0.39,-0.49,-0.76,-7.45,24.72,-47.97
1731225964.3011642,-0.02,-0.55,-0.91,-24.48,0.85,28.69
1731226063.3011642,-0.18,-0.36,-0.86,22.77,-18.74,23.56
1731226163.3011642,-0.57,-0.54,-0.88,7.63,13.85,-48.52
1731226262.3011642,-0.06,-0.61,-0.8,-26.25,20.63,14.71
1731226361.3011642,-0.08,-0.43,-0.82,-33.51,-23.56,60.55
1731226460.3011642,-0.56,-0.47,-0.91,30.15,-3.05,-14.47
1731226560.3011642,-0.07,-0.61,-0.73,3.6,19.35,-23.32
1731226659.3011642,-0.02,-0.5,-0.87,-21.24,-15.56,38.76
1731226758.3011642,-0.25,-0.49,-0.84,-9.03,-7.45,8.91
1731226857.3011642,-0.24,-0.76,-0.89,-25.02,-0.24,-37.72
1731226957.3011642,0.03,-0.58,-0.82,-49.93,-12.39,-5.37
1731227056.3011642,-0.06,-0.48,-0.64,-53.53,-31.13,24.48
1731227155.3011642,-0.5,-0.88,-0.82,20.02,-14.04,-22.46
1731227254.3011642,-0.09,-0.7,-0.8,17.27,2.87,-3.42
1731227354.3011642,-0.12,-0.59,-0.85,-20.39,-5.98,-2.56
1731227454.3011642,-0.3,-0.67,-0.68,-13.61,-21.06,-17.09
1731227554.3011642,0.07,-0.95,-0.82,29.3,20.39,-3.42
1731227653.3011642,-0.1,-0.5,-0.84,-6.29,6.71,13.49
1731227753.3011642,-0.16,-0.63,-0.76,15.38,5.68,-11.47
1731227853.3011642,-0.16,-0.56,-0.86,8.18,19.35,5.74
1731227953.3011642,-0.24,-0.5,-0.86,-7.87,19.1,-10.07
1731228053.3011642,-0.26,-0.63,-0.74,-11.47,16.85,-4.39
1731228152.3011642,-0.27,-0.61,-0.76,4.64,3.17,13.37
1731228251.3011642,-0.24,-0.61,-0.79,-2.08,3.78,5.43
1731228351.3011642,-0.25,-0.6,-0.77,-0.61,10.62,1.22
1731228451.3011642,-0.29,-0.59,-0.76,2.32,10.56,2.26
1731228551.3011642,-0.31,-0.57,-0.77,-1.16,14.22,-2.2
1731228651.3011642,-0.33,-0.58,-0.81,-9.34,10.44,-14.59
1731228751.3011642,-0.35,-0.62,-0.77,1.65,6.77,2.08
1731228851.3011642,-0.33,-0.52,-0.77,-1.53,5.74,5.43
1731228950.3011642,-0.35,-0.53,-0.74,-8.67,4.03,-9.7
1731229050.3011642,-0.37,-0.64,-0.71,-1.77,-13.67,0.73
1731229150.3011642,-0.34,-0.58,-0.72,10.8,-4.33,21.97
1731229250.3011642,-0.27,-0.45,-0.87,-3.42,0.12,13.12
1731229350.3011642,-0.3,-0.6,-0.8,-5.49,-4.15,-3.11
1731229450.3011642,-0.28,-0.54,-0.95,3.54,-0.49,10.8
1731229549.3011642,-0.3,-0.59,-0.77,-2.99,8.79,-1.89
1731229649.3011642,-0.32,-0.58,-0.76,-14.59,3.72,-6.35
1731229749.3011642,-0.33,-0.59,-0.85,6.35,7.69,8.67
1731229849.3011642,-0.3,-0.58,-0.77,-1.34,-0.79,9.95
1731229949.3011642,-0.27,-0.53,-0.8,-6.1,3.97,4.64
1731230048.3011642,-0.29,-0.64,-0.78,-1.4,1.1,0.31
1731230148.3011642,-0.31,-0.64,-0.8,4.58,0.67,4.52
1731230248.3011642,-0.28,-0.58,-0.83,-9.46,-8.24,-0.79
1731230347.3011642,-0.25,-0.51,-0.78,-33.69,-10.01,-14.22
1731230446.3011642,-0.34,-0.7,-0.82,4.09,7.45,5.13
1731230546.3011642,-0.27,-0.6,-0.76,6.77,5.55,9.52
1731230645.3011642,-0.34,-0.72,-0.77,-2.08,5.8,-4.58
1731230745.3011642,-0.31,-0.64,-0.69,1.04,1.71,4.88
1731230844.3011642,-0.3,-0.61,-0.75,7.08,2.26,10.19
1731230943.3011642,-0.31,-0.6,-0.73,-4.27,9.28,-1.71
1731231043.3011642,-0.37,-0.67,-0.74,-11.9,2.38,-7.51
1731231143.3011642,-0.34,-0.66,-0.64,7.08,-1.83,7.93
1731231242.3011642,-0.3,-0.58,-0.75,5.98,-4.09,9.03
1731231341.3011642,-0.29,-0.56,-0.86,-4.7,-2.08,-5.86
1731231440.3011642,-0.32,-0.65,-0.76,0.55,-17.64,-20.51
1731231539.3011642,-0.32,-0.63,-0.62,5.98,-0.06,18.68
1731231639.3011642,-0.26,-0.56,-0.78,-7.2,2.5,4.94
1731231739.3011642,-0.28,-0.62,-0.73,-12.51,2.56,-0.43
1731231838.3011642,-0.28,-0.63,-0.74,1.34,6.9,5.25
1731231937.3011642,-0.29,-0.59,-0.97,13.24,24.17,14.71
1731232037.3011642,-0.31,-0.64,-0.74,-11.6,10.93,1.1
1731232136.3011642,-0.33,-0.61,-0.76,-9.16,3.54,3.05
1731232235.3011642,-0.32,-0.64,-0.66,5.62,3.54,4.15
1731232335.3011642,-0.3,-0.66,-0.71,-0.18,-3.97,1.53
1731232435.3011642,-0.29,-0.59,-0.8,-3.72,4.52,0.73
1731232535.3011642,-0.29,-0.53,-0.82,-15.69,1.71,-4.82
1731232635.3011642,-0.34,-0.67,-0.57,3.66,-1.22,3.3
1731232735.3011642,-0.3,-0.61,-0.75,4.39,-4.46,9.4
1731232834.3011642,-0.31,-0.63,-0.81,-8.3,0.61,-7.26
1731232934.3011642,-0.32,-0.73,-0.77,10.25,-11.11,-19.23
1731233033.3011642,-0.29,-0.6,-0.72,1.34,2.81,17.82
1731233132.3011642,-0.28,-0.66,-0.76,-3.78,4.82,3.91
1731233231.3011642,-0.27,-0.62,-0.71,-1.22,16.66,14.89
1731233331.3011642,-0.3,-0.69,-0.78,3.72,9.52,0.18
1731233430.3011642,-0.28,-0.68,-0.71,0.0,-1.1,9.58
1731233530.3011642,-0.27,-0.63,-0.76,-2.56,6.04,2.2
1731233629.3011642,-0.33,-0.7,-0.69,-5.68,5.13,-1.22
1731233728.3011642,-0.3,-0.66,-0.62,1.95,2.08,-1.4
1731233828.3011642,-0.29,-0.66,-0.76,2.38,-5.8,2.01
1731233928.3011642,-0.29,-0.63,-0.73,1.16,-6.71,-5.68
1731234028.3011642,-0.27,-0.67,-0.75,-9.7,-14.71,-11.11
1731234127.3011642,-0.3,-0.67,-0.91,14.1,10.99,12.63
1731234226.3011642,-0.27,-0.66,-0.75,-9.09,-1.1,3.97
1731234325.3011642,-0.29,-0.67,-0.69,-15.08,-4.39,3.6
1731234424.3011642,-0.23,-0.67,-0.69,-0.73,-7.81,6.71
1731234523.3011642,-0.19,-0.62,-0.8,5.8,0.73,10.07
1731234622.3011642,-0.26,-0.7,-0.72,6.65,12.94,9.34
1731234722.3011642,-0.21,-0.6,-0.78,-6.47,13.31,13.73
1731234822.3011642,-0.26,-0.66,-0.77,-0.79,9.95,-0.12
1731234921.3011642,-0.25,-0.66,-0.75,-1.22,-1.95,1.89
1731235021.3011642,-0.25,-0.67,-0.82,-12.27,-1.22,-9.83
1731235121.3011642,-0.27,-0.74,-0.74,-2.32,-5.68,-18.8
1731235220.3011642,-0.3,-0.69,-0.76,9.22,5.55,3.36
1731235320.3011642,-0.28,-0.67,-0.74,-2.44,6.65,2.56
1731235420.3011642,-0.33,-0.75,-0.59,-5.55,5.86,-2.26
1731235519.3011642,-0.29,-0.67,-0.6,2.87,0.24,3.17
1731235619.3011642,-0.28,-0.68,-0.71,5.25,0.92,3.97
1731235718.3011642,-0.3,-0.66,-0.7,0.37,6.41,1.59
1731235818.3011642,-0.3,-0.66,-0.71,-10.01,-0.85,-3.6
1731235917.3011642,-0.27,-0.67,-0.69,8.36,-5.86,4.52
1731236017.3011642,-0.25,-0.63,-0.76,13.06,-4.15,9.03
1731236117.3011642,-0.28,-0.64,-0.72,-1.53,3.42,0.24
1731236216.3011642,-0.26,-0.59,-0.75,-14.95,-6.04,-1.89
1731236316.3011642,-0.27,-0.69,-0.68,8.67,-7.2,2.87
1731236415.3011642,-0.23,-0.61,-0.74,3.66,-3.11,8.85
1731236515.3011642,-0.25,-0.63,-0.77,-3.48,8.54,2.69
1731236614.3011642,-0.26,-0.67,-0.73,-10.8,2.2,-6.16
1731236713.3011642,-0.27,-0.68,-0.66,5.19,0.85,4.52
1731236813.3011642,-0.23,-0.66,-0.75,2.69,-2.93,6.41
1731236913.3011642,-0.26,-0.65,-0.73,3.48,7.93,7.51
1731237012.3011642,-0.27,-0.68,-0.69,-6.84,5.25,-0.85
1731237111.3011642,-0.26,-0.64,-0.74,4.82,6.41,1.83
1731237211.3011642,-0.28,-0.62,-0.75,-1.34,7.63,2.93
1731237311.3011642,-0.3,-0.67,-0.7,1.71,7.75,8.85
1731237411.3011642,-0.26,-0.64,-0.78,0.79,8.79,0.24
1731237511.3011642,-0.28,-0.69,-0.77,4.33,-2.01,5.19
1731237611.3011642,-0.29,-0.63,-0.73,3.42,-2.2,3.72
1731237711.3011642,-0.32,-0.66,-0.69,-17.09,-2.38,-0.49
1731237810.3011642,-0.29,-0.71,-0.74,5.8,-3.05,3.91
1731237910.3011642,-0.27,-0.66,-0.8,12.57,3.42,5.92
1731238010.3011642,-0.25,-0.6,-0.81,-12.45,-1.4,-3.78
1731238110.3011642,-0.28,-0.68,-0.77,-13.18,-11.29,-5.55
1731238209.3011642,-0.22,-0.64,-0.65,3.05,-10.62,4.15
1731238309.3011642,-0.23,-0.66,-0.8,4.27,0.43,6.35
1731238409.3011642,-0.22,-0.64,-0.76,-2.14,1.95,0.37
1731238508.3011642,-0.25,-0.67,-0.75,-12.27,0.61,-5.0
1731238608.3011642,-0.26,-0.68,-0.66,5.19,3.85,5.0
1731238708.3011642,-0.21,-0.64,-0.8,8.42,1.22,10.62
1731238807.3011642,-0.25,-0.66,-0.74,-4.15,7.45,-0.85
1731238907.3011642,-0.24,-0.66,-0.7,-9.28,-1.28,-0.12
1731239006.3011642,-0.25,-0.69,-0.74,3.23,1.65,2.32
1731239105.3011642,-0.23,-0.68,-0.76,-2.93,-3.48,5.0
1731239204.3011642,-0.25,-0.64,-0.71,-0.06,9.95,2.08
1731239304.3011642,-0.28,-0.71,-0.69,-6.23,8.85,-6.59
1731239404.3011642,-0.25,-0.66,-0.76,-1.59,-1.4,-0.61
1731239504.3011642,-0.25,-0.66,-0.77,7.69,-2.38,9.58
1731239603.3011642,-0.25,-0.67,-0.72,-1.46,-3.72,3.11
1731239702.3011642,-0.28,-0.7,-0.72,-12.51,-10.5,2.62
1731239802.3011642,-0.26,-0.71,-0.71,9.58,0.79,7.87
1731239902.3011642,-0.2,-0.69,-0.79,7.57,-1.59,8.54
1731240001.3011642,-0.21,-0.67,-0.72,2.26,5.92,9.22
1731240101.3011642,-0.19,-0.61,-0.73,-13.98,1.83,-3.3
1731240200.3011642,-0.22,-0.69,-0.66,0.55,6.1,2.38
1731240300.3011642,-0.19,-0.66,-0.69,-6.71,-4.94,5.68
1731240399.3011642,-0.18,-0.62,-0.81,1.77,9.83,2.56
1731240498.3011642,-0.19,-0.57,-0.8,-20.45,4.33,-6.71
1731240597.3011642,-0.26,-0.73,-0.61,0.49,5.62,2.44
1731240697.3011642,-0.21,-0.65,-0.7,-6.1,-1.22,2.81
1731240797.3011642,-0.21,-0.66,-0.81,-6.35,7.69,-4.52
1731240896.3011642,-0.22,-0.63,-0.75,-13.49,3.11,-6.53
1731240996.3011642,-0.27,-0.72,-0.59,5.43,6.29,7.69
1731241095.3011642,-0.23,-0.66,-0.72,-0.43,0.31,4.88
1731241194.3011642,-0.23,-0.66,-0.76,-2.81,9.52,-3.91
1731241294.3011642,-0.25,-0.68,-0.72,-7.63,-2.08,-10.19
1731241393.3011642,-0.3,-0.73,-0.58,18.31,5.49,13.06
1731241493.3011642,-0.24,-0.63,-0.75,0.12,2.99,3.6
1731241593.3011642,-0.25,-0.69,-0.71,-6.71,-2.87,-3.3
1731241693.3011642,-0.25,-0.73,-0.73,9.46,-5.86,3.6
1731241793.3011642,-0.21,-0.63,-0.82,16.48,1.71,16.54
1731241893.3011642,-0.23,-0.62,-0.7,-8.91,12.57,-2.32
1731241993.3011642,-0.28,-0.66,-0.74,-21.0,0.49,-13.79
1731242093.3011642,-0.28,-0.73,-0.56,10.38,0.12,14.34
1731242192.3011642,-0.24,-0.63,-0.73,-1.77,1.95,4.15
1731242291.3011642,-0.23,-0.66,-0.79,-10.07,2.5,-5.49
1731242390.3011642,-0.26,-0.73,-0.72,2.81,-4.27,2.38
1731242489.3011642,-0.27,-0.71,-0.93,15.01,12.02,8.36
1731242588.3011642,-0.24,-0.66,-0.72,-2.99,2.87,-0.06
1731242688.3011642,-0.26,-0.69,-0.74,-10.01,1.34,-4.03
1731242788.3011642,-0.26,-0.73,-0.7,-0.43,-5.68,1.89
1731242887.3011642,-0.24,-0.69,-0.81,22.4,7.32,13.06
1731242986.3011642,-0.24,-0.62,-0.71,-7.14,3.85,-0.24
1731243085.3011642,-0.27,-0.7,-0.74,-22.16,-1.89,-14.65
1731243184.3011642,-0.29,-0.78,-0.55,14.95,-1.65,16.6
1731243284.3011642,-0.24,-0.63,-0.64,-9.4,0.73,13.85
1731243383.3011642,-0.2,-0.65,-0.76,7.75,6.59,20.08
1731243482.3011642,-0.19,-0.68,-0.71,-7.57,-0.24,-3.36
1731243581.3011642,-0.23,-0.7,-0.69,-0.24,5.37,-3.91
1731243680.3011642,-0.22,-0.66,-0.72,-2.2,-0.18,0.31
