timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
1731244248.341958,-0.22,0.77,0.59,3.3,-23.68,-26.67
1731244348.341958,-0.12,0.64,0.67,-7.08,34.0,30.21
1731244448.341958,0.28,0.59,0.86,4.15,-17.46,-6.96
1731244548.341958,-0.2,0.77,0.56,1.59,0.55,-13.12
1731244648.341958,-0.03,0.62,0.71,-9.77,23.01,28.87
1731244748.341958,0.23,0.67,0.79,0.43,-19.53,-10.13
1731244848.341958,-0.26,0.79,0.57,0.49,3.72,-8.42
1731244947.341958,0.07,0.64,0.77,-4.33,18.25,28.63
1731245047.341958,0.21,0.69,0.76,3.3,-28.08,-23.74
1731245146.341958,-0.29,0.75,0.52,4.58,7.75,3.36
1731245246.341958,0.18,0.57,0.82,-4.39,26.61,23.07
1731245346.341958,0.12,0.8,0.72,0.43,-24.9,-24.05
1731245446.341958,-0.23,0.68,0.6,0.55,18.86,10.38
1731245545.341958,0.17,0.6,0.8,0.49,10.8,19.47
1731245645.341958,0.07,0.72,0.68,4.03,-18.92,-18.68
1731245745.341958,-0.1,0.67,0.66,-4.82,27.71,16.78
1731245845.341958,0.21,0.59,0.82,-2.38,-4.58,7.14
1731245944.341958,-0.16,0.77,0.65,-3.23,-6.29,-16.72
1731246043.341958,0.03,0.63,0.74,-3.6,16.42,21.73
1731246142.341958,0.14,0.68,0.73,2.93,-22.34,-18.55
1731246242.341958,-0.22,0.73,0.59,0.49,4.82,-8.3
1731246341.341958,-0.03,0.6,0.73,-4.46,23.19,36.13
1731246441.341958,0.29,0.63,0.86,1.71,-5.13,-6.16
1731246541.341958,-0.11,0.72,0.62,2.56,-12.51,-15.93
1731246640.341958,-0.08,0.67,0.67,-12.02,20.57,15.56
1731246740.341958,0.17,0.61,0.85,3.3,-10.07,-2.08
1731246840.341958,-0.22,0.76,0.58,4.15,-4.15,-4.15
1731246940.341958,0.06,0.57,0.81,-5.74,31.37,27.28
1731247040.341958,0.13,0.73,0.72,8.06,-33.2,-16.17
1731247139.341958,-0.18,0.67,0.56,1.22,-2.87,-8.36
1731247239.341958,-0.08,0.64,0.73,-6.41,23.07,23.86
1731247339.341958,0.25,0.61,0.87,-0.98,-2.2,3.23
1731247439.341958,-0.08,0.74,0.64,-1.89,-12.82,-10.62
1731247539.341958,-0.04,0.64,0.77,0.55,35.03,22.71
1731247639.341958,0.25,0.65,0.83,5.37,-23.56,-6.71
1731247739.341958,-0.22,0.76,0.51,1.65,-10.25,-10.31
1731247839.341958,0.14,0.58,0.88,-5.68,34.06,20.26
1731247939.341958,0.02,0.67,0.74,1.53,-37.66,-19.96
1731248038.341958,-0.01,0.64,0.68,-6.29,34.06,19.04
1731248138.341958,0.15,0.56,0.89,8.48,-13.43,-13.61
1731248238.341958,-0.14,0.79,0.52,5.31,-13.37,-2.01
1731248338.341958,0.13,0.55,0.9,-3.78,34.48,11.47
1731248438.341958,0.04,0.68,0.72,5.31,-39.49,-12.27
1731248538.341958,-0.22,0.72,0.54,-6.9,22.46,9.28
1731248637.341958,0.1,0.58,0.81,-6.65,31.25,23.25
1731248736.341958,0.18,0.74,0.73,1.34,-38.76,-18.74
1731248836.341958,-0.21,0.68,0.62,-2.93,20.81,-0.31
1731248936.341958,0.08,0.59,0.76,-2.32,6.35,19.29
1731249035.341958,0.13,0.75,0.74,4.46,-12.02,-21.36
1731249135.341958,-0.22,0.64,0.62,0.43,20.81,14.1
1731249234.341958,0.14,0.62,0.74,-6.41,3.6,25.45
1731249334.341958,0.21,0.69,0.77,-0.31,-20.87,-16.6
1731249434.341958,-0.32,0.74,0.6,-1.83,12.45,-14.89
1731249533.341958,0.06,0.62,0.74,-3.17,9.83,35.64
1731249632.341958,0.25,0.69,0.77,-2.81,-11.96,-14.47
1731249731.341958,-0.26,0.69,0.61,-1.95,17.33,-14.04
1731249831.341958,-0.07,0.63,0.73,1.53,2.87,33.14
1731249930.341958,0.3,0.72,0.78,-1.59,-15.32,-2.62
1731250029.341958,-0.26,0.68,0.59,-3.23,-6.29,-18.25
1731250129.341958,-0.05,0.66,0.76,-1.16,14.4,27.65
1731250228.341958,0.35,0.73,0.8,-3.23,-7.02,-6.29
1731250327.341958,-0.29,0.7,0.61,-1.77,9.77,-18.13
1731250427.341958,-0.09,0.64,0.72,-1.71,4.88,29.36
1731250527.341958,0.3,0.73,0.8,-1.4,-9.77,-2.44
1731250627.341958,-0.28,0.7,0.59,-1.22,-1.71,-22.89
1731250727.341958,-0.11,0.67,0.71,-5.49,10.93,27.65
1731250827.341958,0.32,0.69,0.83,-1.59,-7.39,-1.46
1731250926.341958,-0.2,0.71,0.62,-2.14,-0.37,-22.4
1731251026.341958,-0.13,0.69,0.7,-4.7,9.95,27.4
1731251126.341958,0.32,0.63,0.81,1.53,-2.75,4.52
1731251226.341958,-0.17,0.69,0.63,2.01,-1.65,-22.83
1731251326.341958,-0.09,0.67,0.71,-2.62,11.96,21.24
1731251425.341958,0.3,0.66,0.81,1.16,-15.38,-6.41
1731251524.341958,-0.28,0.66,0.62,-0.79,-2.08,-17.21
1731251623.341958,-0.09,0.67,0.72,-6.29,15.38,31.07
1731251723.341958,0.33,0.65,0.84,-1.71,-5.55,-0.43
1731251822.341958,-0.24,0.7,0.63,0.67,-8.54,-17.15
1731251921.341958,-0.03,0.67,0.67,-7.08,27.1,31.49
1731252021.341958,0.24,0.57,0.89,2.93,-17.46,-18.74
1731252120.341958,-0.2,0.72,0.52,3.48,6.29,-1.28
1731252219.341958,0.15,0.62,0.81,-1.1,25.09,20.57
1731252319.341958,0.17,0.7,0.76,4.03,-38.82,-15.81
1731252419.341958,-0.21,0.67,0.56,0.0,28.81,7.93
1731252518.341958,0.22,0.57,0.83,-1.89,4.7,11.96
1731252617.341958,-0.03,0.8,0.64,6.29,-28.08,-16.97
1731252717.341958,-0.08,0.62,0.72,-12.82,43.7,21.73
1731252817.341958,0.34,0.63,0.94,-0.92,2.5,9.46
1731252917.341958,0.06,0.73,0.6,5.8,-17.15,-15.56
1731253017.341958,-0.19,0.66,0.66,-10.5,21.55,7.51
1731253116.341958,0.09,0.68,0.74,-6.77,0.73,28.56
1731253216.341958,0.18,0.75,0.72,-0.18,-9.58,-13.85
1731253315.341958,-0.33,0.7,0.53,-9.09,15.14,-5.0
1731253414.341958,0.07,0.7,0.62,-22.77,3.54,27.1
1731253513.341958,0.29,0.78,0.69,-20.81,-26.79,-16.97
1731253612.341958,-0.41,0.86,0.51,-21.36,10.31,-21.0
1731253711.341958,-0.07,0.8,0.55,-20.32,-3.97,24.48
1731253811.341958,0.24,0.83,0.65,-9.09,-22.4,3.11
1731253910.341958,-0.24,0.84,0.52,-7.57,9.89,-24.6
1731254009.341958,-0.14,0.82,0.56,3.97,0.06,21.0
1731254109.341958,0.24,0.75,0.57,0.06,-4.09,13.37
1731254208.341958,-0.13,0.85,0.51,-3.48,6.29,-16.6
1731254308.341958,-0.17,0.82,0.54,1.34,8.42,16.6
1731254407.341958,0.29,0.82,0.57,1.16,-6.84,18.13
1731254507.341958,-0.09,0.81,0.5,-0.98,-11.35,-31.98
1731254607.341958,-0.26,0.78,0.51,2.26,24.35,1.95
1731254706.341958,0.17,0.76,0.6,2.08,-5.13,20.08
1731254806.341958,0.1,0.85,0.53,3.72,-7.2,-12.94
1731254905.341958,-0.26,0.81,0.48,3.3,25.33,0.37
1731255004.341958,0.09,0.77,0.55,5.43,0.73,28.5
1731255103.341958,0.15,0.84,0.55,-1.83,-17.7,-16.91
1731255203.341958,-0.37,0.8,0.47,-1.34,16.6,-9.52
1731255302.341958,0.06,0.76,0.65,2.81,2.08,26.0
1731255402.341958,0.16,0.85,0.55,10.68,-9.4,-14.4
1731255501.341958,-0.3,0.81,0.42,-3.23,16.11,-6.9
1731255601.341958,0.05,0.78,0.63,-1.89,-3.42,31.37
1731255701.341958,0.2,0.84,0.63,0.67,-18.86,-8.54
1731255801.341958,-0.4,0.83,0.45,-0.12,4.82,-20.26
1731255901.341958,-0.03,0.74,0.6,-5.25,16.6,37.17
1731256001.341958,0.24,0.73,0.67,-0.85,-16.6,-12.76
1731256100.341958,-0.22,0.85,0.5,-2.44,-5.92,-26.31
1731256200.341958,-0.13,0.79,0.56,-13.55,8.61,19.53
1731256299.341958,0.07,0.77,0.62,-4.27,-3.48,12.82
1731256398.341958,-0.06,0.82,0.56,2.99,5.37,-4.94
1731256498.341958,-0.05,0.83,0.64,7.51,6.65,12.45
1731256598.341958,-0.06,0.89,0.8,24.84,-16.97,37.11
1731256698.341958,-0.28,0.9,0.75,51.51,-23.13,79.96
1731256798.341958,-0.4,0.51,0.52,74.95,5.92,104.92
1731256898.341958,-0.03,0.32,0.78,38.09,37.66,69.09
1731256997.341958,-0.38,0.32,0.67,15.5,-57.43,-3.23
1731257096.341958,-0.52,0.34,0.65,-30.27,24.84,31.74
1731257195.341958,-0.36,0.18,1.13,24.96,-42.18,3.6
1731257295.341958,-0.69,0.43,0.48,3.48,-13.92,7.63
1731257394.341958,-0.41,0.17,1.03,-5.0,19.47,34.06
1731257493.341958,-0.61,0.24,0.68,18.25,-40.16,-28.08
1731257593.341958,-0.56,0.35,0.77,-25.21,47.67,21.91
1731257692.341958,-0.53,0.12,0.92,27.53,-38.51,-0.49
1731257792.341958,-0.66,0.34,0.47,-8.42,18.8,-1.34
1731257891.341958,-0.45,0.16,1.04,2.44,2.56,16.54
1731257990.341958,-0.67,0.28,0.59,13.24,-27.34,-15.5
1731258090.341958,-0.5,0.26,0.86,-25.27,36.07,11.66
1731258189.341958,-0.62,0.24,0.79,3.17,-31.31,-7.81
1731258288.341958,-0.55,0.33,0.79,-16.6,32.23,15.38
1731258387.341958,-0.56,0.23,0.82,9.7,-30.4,-3.66
1731258486.341958,-0.62,0.31,0.67,-15.08,24.72,5.31
1731258585.341958,-0.55,0.22,0.86,5.86,-14.16,3.36
1731258684.341958,-0.62,0.29,0.64,-10.01,22.46,5.37
1731258784.341958,-0.52,0.23,0.88,6.65,-17.4,0.06
1731258884.341958,-0.64,0.28,0.65,-5.0,20.94,1.59
1731258984.341958,-0.57,0.25,0.89,13.0,-8.3,10.8
1731259083.341958,-0.62,0.26,0.69,7.69,11.66,10.31
1731259183.341958,-0.56,0.12,0.78,17.46,-8.36,0.18
1731259282.341958,-0.6,0.19,0.67,-5.98,17.52,6.65
1731259382.341958,-0.56,0.12,0.85,11.17,-20.69,-2.87
1731259481.341958,-0.6,0.16,0.74,-17.03,28.26,5.62
1731259581.341958,-0.59,0.16,0.83,10.56,-17.94,5.07
1731259680.341958,-0.57,0.15,0.79,-5.19,16.24,1.53
1731259779.341958,-0.6,0.16,0.78,11.96,-13.12,5.92
1731259879.341958,-0.53,0.16,0.79,-12.39,24.23,0.24
1731259979.341958,-0.59,0.18,0.8,7.93,-16.05,0.06
1731260079.341958,-0.54,0.18,0.83,-6.84,17.46,1.04
1731260178.341958,-0.57,0.15,0.77,3.72,-4.7,2.62
1731260277.341958,-0.53,0.16,0.84,-2.2,10.86,-0.43
1731260377.341958,-0.59,0.15,0.76,2.93,-2.5,4.58
1731260476.341958,-0.52,0.15,0.91,1.22,0.79,1.28
1731260575.341958,-0.6,0.14,0.7,-2.56,5.19,2.81
1731260674.341958,-0.5,0.15,0.9,2.01,11.05,-0.06
1731260773.341958,-0.62,0.14,0.7,1.59,-3.23,0.98
1731260873.341958,-0.51,0.18,0.87,-6.59,13.43,1.95
1731260973.341958,-0.6,0.14,0.76,4.64,-4.58,1.83
1731261072.341958,-0.53,0.17,0.85,-2.81,11.96,0.79
1731261172.341958,-0.61,0.14,0.72,6.77,-9.16,5.49
1731261271.341958,-0.55,0.18,0.79,12.82,18.92,-0.61
1731261371.341958,-0.58,0.17,0.79,5.31,-12.02,3.54
1731261471.341958,-0.57,0.17,0.76,-1.77,11.66,2.38
1731261570.341958,-0.59,0.16,0.79,4.58,-10.68,3.11
1731261669.341958,-0.55,0.18,0.81,-5.25,12.88,1.71
1731261768.341958,-0.59,0.16,0.76,4.46,-16.17,4.94
1731261868.341958,-0.53,0.19,0.85,-12.33,21.06,0.85
1731261967.341958,-0.56,0.18,0.87,4.82,-21.18,3.17
1731262066.341958,-0.6,0.14,0.72,-5.07,17.03,3.05
1731262166.341958,-0.51,0.17,0.94,-3.17,-10.5,2.44
1731262266.341958,-0.62,0.16,0.71,-2.75,7.93,0.85
1731262365.341958,-0.51,0.18,0.93,-4.82,0.73,3.85
1731262464.341958,-0.61,0.15,0.73,1.65,2.5,1.1
1731262564.341958,-0.52,0.16,0.87,-1.65,4.88,2.01
1731262663.341958,-0.62,0.14,0.73,4.88,-3.3,3.48
1731262762.341958,-0.51,0.18,0.89,0.12,10.8,4.09
1731262861.341958,-0.63,0.12,0.71,8.91,-10.44,1.4
1731262960.341958,-0.52,0.2,0.83,-4.82,20.75,-1.83
1731263060.341958,-0.65,0.12,0.72,13.24,-20.75,8.24
1731263160.341958,-0.5,0.2,0.85,-9.46,26.49,-4.27
1731263259.341958,-0.59,0.15,0.78,8.12,-1.34,6.04
1731263359.341958,-0.56,0.15,0.75,-6.96,17.82,0.0
1731263459.341958,-0.61,0.12,0.74,7.39,-16.42,6.1
1731263558.341958,-0.56,0.15,0.76,-7.45,18.92,-3.05
1731263657.341958,-0.61,0.16,0.78,7.69,-14.4,5.0
1731263756.341958,-0.58,0.14,0.77,-7.87,15.2,1.04
1731263855.341958,-0.61,0.13,0.76,11.78,-24.54,7.69
1731263955.341958,-0.56,0.11,0.78,-15.93,29.24,-2.62
1731264055.341958,-0.58,0.18,0.84,5.13,-21.73,7.14
1731264154.341958,-0.61,0.13,0.77,-4.7,10.68,1.22
1731264253.341958,-0.56,0.21,0.83,1.1,-13.67,6.23
1731264352.341958,-0.6,0.14,0.77,-5.13,10.07,0.85
1731264452.341958,-0.56,0.19,0.87,0.92,-13.49,6.96
1731264552.341958,-0.62,0.12,0.72,-4.88,10.13,2.5
1731264651.341958,-0.51,0.16,0.91,-2.75,7.93,-0.73
1731264750.341958,-0.61,0.15,0.74,3.3,-0.61,4.03
1731264850.341958,-0.51,0.12,0.89,0.24,15.2,1.28
1731264949.341958,-0.63,0.16,0.73,-0.98,-2.26,2.26
1731265049.341958,-0.51,0.18,0.86,-1.04,20.14,-1.53
1731265149.341958,-0.63,0.14,0.73,3.91,-5.13,4.94
1731265249.341958,-0.52,0.14,0.86,-2.08,22.46,0.06
1731265349.341958,-0.6,0.15,0.75,4.27,-4.58,1.77
1731265449.341958,-0.57,0.17,0.75,-1.77,13.73,-0.31
1731265549.341958,-0.6,0.16,0.75,8.91,-12.94,5.31
1731265649.341958,-0.57,0.19,0.74,-11.05,12.7,1.53
1731265749.341958,-0.6,0.14,0.78,7.81,-13.79,2.99
1731265849.341958,-0.57,0.16,0.78,-8.12,12.08,1.53
1731265949.341958,-0.56,0.19,0.85,6.47,-20.02,7.45
1731266048.341958,-0.57,0.12,0.76,-9.28,20.51,0.06
1731266148.341958,-0.51,0.17,0.97,5.86,-9.46,3.23
1731266248.341958,-0.62,0.14,0.68,-3.66,10.13,-1.28
1731266348.341958,-0.48,0.17,0.98,-6.29,12.45,-2.75
1731266448.341958,-0.61,0.14,0.73,-2.93,20.26,-0.37
1731266548.341958,-0.46,0.17,0.96,-4.33,-5.19,3.91
1731266648.341958,-0.6,0.15,0.76,1.16,-3.17,0.79
1731266747.341958,-0.5,0.17,0.92,-3.42,15.01,-3.3
1731266847.341958,-0.61,0.15,0.75,7.39,-7.32,5.74
1731266947.341958,-0.45,0.17,0.95,-1.4,17.33,0.73
1731267046.341958,-0.6,0.13,0.74,6.9,-9.46,2.2
1731267146.341958,-0.58,0.18,0.69,0.61,17.03,-3.17
1731267246.341958,-0.55,0.16,0.85,5.98,-9.52,6.1
1731267345.341958,-0.54,0.15,0.8,-8.36,9.4,2.62
1731267445.341958,-0.54,0.22,0.85,0.31,-12.08,2.81
1731267544.341958,-0.58,0.14,0.8,-2.26,4.76,3.85
1731267644.341958,-0.49,0.22,0.94,-4.15,-10.68,6.65
1731267744.341958,-0.6,0.1,0.75,-5.25,7.87,0.85
1731267843.341958,-0.46,0.21,0.98,-5.98,0.31,1.22
1731267942.341958,-0.58,0.13,0.77,2.2,1.04,2.26
1731268041.341958,-0.48,0.12,0.92,-0.98,27.77,-1.34
1731268141.341958,-0.6,0.14,0.75,1.22,-7.69,3.6
1731268240.341958,-0.51,0.14,0.85,-0.18,13.43,4.03
1731268340.341958,-0.64,0.12,0.71,7.57,-11.78,5.07
1731268439.341958,-0.58,0.21,0.69,-10.01,18.68,-3.54
1731268538.341958,-0.56,0.17,0.85,4.94,-8.54,3.66
1731268638.341958,-0.58,0.09,0.73,-7.02,10.25,2.62
1731268738.341958,-0.57,0.15,0.79,5.98,-10.01,5.8
1731268837.341958,-0.56,0.14,0.8,-4.03,3.54,0.85
1731268937.341958,-0.5,0.18,0.92,-3.97,-5.49,5.43
1731269036.341958,-0.58,0.1,0.77,-4.21,3.42,3.11
1731269135.341958,-0.47,0.23,0.97,-8.42,-3.85,2.26
1731269234.341958,-0.61,0.11,0.76,-5.74,4.46,6.04
1731269334.341958,-0.48,0.21,0.96,-8.0,2.62,-0.12
1731269433.341958,-0.61,0.13,0.74,4.27,-5.43,4.33
1731269532.341958,-0.56,0.13,0.71,-2.08,18.31,-0.85
1731269631.341958,-0.59,0.16,0.8,3.05,-10.62,2.56
1731269730.341958,-0.56,0.15,0.82,-7.93,6.41,4.88
1731269829.341958,-0.56,0.2,0.84,3.11,-16.24,4.94
1731269928.341958,-0.6,0.12,0.76,-3.17,9.64,4.15
1731270027.341958,-0.52,0.18,0.93,-1.65,-10.31,1.46
1731270127.341958,-0.65,0.13,0.69,0.37,2.14,2.75
1731270227.341958,-0.47,0.17,0.99,-11.84,4.09,2.56
1731270327.341958,-0.62,0.12,0.74,-0.37,2.44,-1.89
1731270427.341958,-0.5,0.18,0.92,-4.88,10.5,-0.55
1731270527.341958,-0.65,0.1,0.7,3.54,-4.82,5.37
1731270627.341958,-0.58,0.11,0.71,-6.77,16.24,-3.05
1731270726.341958,-0.64,0.15,0.75,12.51,-30.64,6.16
1731270826.341958,-0.59,0.11,0.67,-19.9,30.76,1.04
1731270925.341958,-0.54,0.2,0.93,3.36,-24.29,4.64
1731271024.341958,-0.66,0.11,0.65,-6.65,11.72,1.59
1731271123.341958,-0.48,0.17,0.97,-6.77,19.17,-1.83
1731271223.341958,-0.66,0.12,0.68,7.87,-8.12,5.49
1731271322.341958,-0.51,0.11,0.85,-7.14,29.05,-2.5
1731271421.341958,-0.63,0.14,0.75,2.5,-6.16,2.2
1731271521.341958,-0.57,0.16,0.77,-1.4,19.47,0.85
1731271621.341958,-0.62,0.16,0.74,5.55,-8.73,4.82
1731271721.341958,-0.57,0.16,0.67,-8.48,20.2,-2.38
1731271821.341958,-0.62,0.13,0.78,7.32,-19.96,4.82
1731271920.341958,-0.61,0.08,0.73,-17.4,23.93,-1.1
1731272020.341958,-0.53,0.2,0.87,-8.97,-0.43,6.96
1731272120.341958,-0.57,0.12,0.74,1.77,2.2,3.05
1731272220.341958,-0.56,0.08,0.61,-0.92,25.88,-8.73
1731272320.341958,-0.59,0.17,0.8,5.92,-11.6,10.99
1731272420.341958,-0.55,0.12,0.67,-8.18,24.41,-4.33
1731272520.341958,-0.56,0.18,0.8,15.01,-30.82,7.2
1731272619.341958,-0.62,0.08,0.65,-4.15,7.75,6.29
1731272719.341958,-0.54,0.16,0.86,6.29,-19.29,5.92
1731272819.341958,-0.6,0.12,0.75,-2.93,9.28,3.97
1731272918.341958,-0.53,0.23,0.91,-1.46,-16.24,7.32
1731273018.341958,-0.61,0.11,0.75,5.31,0.61,0.0
1731273118.341958,-0.48,0.14,0.94,-3.17,19.84,-2.2
1731273217.341958,-0.64,0.12,0.71,11.05,-14.95,5.31
1731273317.341958,-0.56,0.17,0.78,-6.59,13.24,1.4
1731273417.341958,-0.57,0.12,0.86,5.68,-22.03,9.89
1731273517.341958,-0.59,0.08,0.71,-11.96,23.5,0.0
1731273616.341958,-0.58,0.17,0.82,9.89,-27.16,9.09
1731273716.341958,-0.62,0.07,0.74,-6.84,14.65,-1.04
1731273816.341958,-0.49,0.2,1.01,-8.24,-6.41,0.43
1731273916.341958,-0.61,0.11,0.76,-0.06,7.39,6.71
1731274016.341958,-0.44,0.14,1.03,-2.26,20.81,-1.22
1731274116.341958,-0.63,0.09,0.73,3.42,-2.01,1.22
1731274216.341958,-0.55,0.07,0.7,-1.65,28.5,-4.15
1731274316.341958,-0.63,0.18,0.8,16.91,-31.98,10.68
1731274416.341958,-0.55,0.04,0.72,-19.35,27.71,-0.31
1731274516.341958,-0.59,0.19,0.88,9.28,-35.28,6.53
1731274615.341958,-0.59,0.08,0.78,-15.56,24.84,2.56
1731274715.341958,-0.5,0.18,1.0,-3.66,-20.32,2.26
1731274815.341958,-0.65,0.12,0.71,4.7,6.41,4.27
1731274915.341958,-0.49,0.12,0.99,-7.81,0.37,3.42
1731275015.341958,-0.67,0.09,0.69,3.91,-0.18,0.61
1731275115.341958,-0.54,0.11,0.87,-1.16,5.8,3.91
1731275215.341958,-0.67,0.08,0.68,5.62,-4.7,3.36
1731275314.341958,-0.53,0.12,0.64,-10.99,34.24,-7.02
1731275413.341958,-0.64,0.14,0.78,13.37,-29.54,3.48
1731275513.341958,-0.6,0.05,0.73,-15.5,25.33,4.7
1731275612.341958,-0.61,0.17,0.87,16.36,-38.88,9.95
1731275711.341958,-0.62,0.09,0.72,-2.44,22.71,4.64
1731275810.341958,-0.5,0.08,0.9,-0.43,16.85,-11.72
1731275910.341958,-0.72,0.11,0.65,9.46,-11.05,3.48
1731276009.341958,-0.51,0.12,0.8,-2.99,31.98,-5.0
1731276108.341958,-0.71,0.01,0.69,28.99,-32.84,9.46
1731276208.341958,-0.53,0.06,0.7,-1.71,45.29,-2.01
1731276307.341958,-0.64,0.04,0.73,15.69,-26.06,5.55
1731276406.341958,-0.59,0.07,0.7,-14.34,28.99,-1.04
1731276506.341958,-0.61,0.08,0.8,10.8,-27.59,5.92
1731276605.341958,-0.59,0.07,0.79,-14.47,25.21,4.09
1731276704.341958,-0.51,0.18,0.88,-0.61,-24.48,3.42
1731276804.341958,-0.7,0.04,0.63,8.36,5.25,0.31
1731276904.341958,-0.54,0.07,0.71,-4.76,18.8,1.16
1731277003.341958,-0.66,0.06,0.74,13.49,-27.1,4.03
1731277103.341958,-0.54,0.09,0.76,-12.33,27.16,7.45
1731277202.341958,-0.63,0.05,0.78,15.32,-36.19,7.39
1731277302.341958,-0.62,0.04,0.74,-18.74,31.07,9.7
1731277402.341958,-0.54,0.09,0.94,2.01,-16.05,-1.59
1731277502.341958,-0.67,0.09,0.7,12.63,-9.95,6.53
1731277602.341958,-0.47,0.01,0.95,-14.28,29.85,10.8
1731277701.341958,-0.69,0.13,0.66,23.5,-31.98,-16.36
1731277801.341958,-0.54,0.13,0.86,-12.7,26.06,7.57
1731277900.341958,-0.65,0.05,0.76,20.39,-27.65,3.23
1731277999.341958,-0.59,0.04,0.76,-13.92,29.42,5.19
1731278099.341958,-0.62,0.11,0.81,16.05,-36.38,5.68
1731278198.341958,-0.64,0.0,0.71,-10.19,20.94,2.5
1731278297.341958,-0.55,0.13,0.9,2.62,-21.3,2.56
1731278397.341958,-0.67,0.05,0.67,-5.86,11.96,1.77
1731278496.341958,-0.5,0.09,0.98,-4.27,1.77,-0.92
1731278596.341958,-0.71,0.07,0.64,7.39,-7.32,2.75
1731278695.341958,-0.5,0.05,0.9,-10.74,44.07,2.5
1731278794.341958,-0.7,0.01,0.71,22.71,-32.96,0.85
1731278893.341958,-0.56,0.08,0.82,-19.17,26.86,2.26
1731278992.341958,-0.51,0.21,1.04,-1.77,-25.76,4.94
1731279091.341958,-0.67,-0.0,0.65,-7.93,22.95,9.03
1731279190.341958,-0.55,0.06,0.93,0.24,-19.29,-3.66
1731279289.341958,-0.7,0.08,0.63,-4.52,10.93,1.65
1731279388.341958,-0.5,0.08,1.0,-6.47,9.58,3.17
1731279488.341958,-0.71,0.09,0.65,8.36,-3.36,0.49
1731279587.341958,-0.52,0.06,0.81,-10.99,14.95,-5.07
1731279686.341958,-0.69,0.08,0.73,7.45,-22.46,-1.4
1731279785.341958,-0.59,0.03,0.79,-11.72,23.56,6.04
1731279885.341958,-0.65,0.1,0.8,10.19,-39.0,2.5
1731279985.341958,-0.6,0.11,0.77,-16.91,30.46,9.34
1731280085.341958,-0.54,0.14,0.99,-5.31,-3.91,-7.69
1731280185.341958,-0.72,0.14,0.65,1.04,12.45,4.82
1731280284.341958,-0.46,0.05,1.06,3.97,-22.52,3.72
1731280383.341958,-0.7,0.08,0.65,-3.36,15.99,0.31
1731280482.341958,-0.54,0.09,0.95,-3.36,-3.6,9.64
1731280581.341958,-0.71,0.07,0.65,1.16,0.0,-0.98
1731280681.341958,-0.54,0.06,0.9,-5.92,7.69,6.77
1731280780.341958,-0.69,0.04,0.69,1.83,-2.32,0.49
1731280879.341958,-0.53,0.09,0.94,-5.92,0.0,0.98
1731280978.341958,-0.68,0.06,0.69,-4.03,5.86,3.54
1731281078.341958,-0.55,0.13,0.92,-6.1,-6.65,3.36
1731281178.341958,-0.67,0.01,0.69,-3.42,7.2,2.44
1731281278.341958,-0.64,0.1,0.8,10.38,-12.88,5.31
1731281378.341958,-0.63,0.03,0.7,-5.8,13.98,0.0
1731281477.341958,-0.65,0.07,0.76,4.33,-3.05,1.34
1731281577.341958,-0.6,0.02,0.78,-3.72,18.68,1.22
1731281676.341958,-0.65,0.08,0.74,2.01,-1.77,3.23
1731281775.341958,-0.59,0.06,0.79,-4.27,9.7,-0.18
1731281874.341958,-0.65,0.09,0.75,4.27,-4.27,1.4
1731281974.341958,-0.56,0.07,0.88,-8.85,16.36,-0.43
1731282074.341958,-0.66,0.07,0.73,0.79,0.85,3.85
1731282174.341958,-0.54,0.09,0.89,-5.62,14.04,-2.44
1731282273.341958,-0.67,0.06,0.71,2.01,-0.55,3.42
1731282372.341958,-0.56,0.06,0.89,-7.32,6.65,1.4
1731282472.341958,-0.65,0.04,0.71,-0.98,5.43,2.01
1731282572.341958,-0.53,0.15,0.92,-4.94,5.07,2.69
1731282672.341958,-0.65,0.01,0.73,0.18,2.56,3.54
1731282771.341958,-0.53,0.09,0.9,-4.64,8.79,2.32
1731282871.341958,-0.63,0.04,0.77,2.75,1.1,2.26
1731282970.341958,-0.57,0.08,0.9,-4.39,6.53,0.85
1731283070.341958,-0.66,0.07,0.72,-0.73,3.3,2.26
1731283170.341958,-0.55,0.08,0.9,-4.33,0.24,1.34
1731283270.341958,-0.66,0.08,0.72,-0.31,2.99,2.81
1731283369.341958,-0.53,0.08,0.91,-4.58,5.92,2.56
1731283468.341958,-0.65,0.08,0.74,1.16,0.31,0.37
1731283567.341958,-0.54,0.09,0.86,-2.81,7.32,3.54
1731283666.341958,-0.64,0.08,0.77,4.7,-2.38,2.44
1731283766.341958,-0.53,0.09,0.88,-4.27,8.73,1.95
1731283865.341958,-0.65,0.05,0.75,-0.67,0.67,0.67
1731283965.341958,-0.51,0.09,0.92,-2.75,21.0,-3.23
1731284065.341958,-0.65,0.04,0.73,2.26,-5.0,4.27
1731284165.341958,-0.59,0.07,0.74,-6.96,17.21,0.06
1731284264.341958,-0.64,0.08,0.76,1.04,-8.06,3.72
1731284364.341958,-0.58,0.06,0.77,-6.59,17.82,1.46
1731284463.341958,-0.65,0.07,0.73,6.41,-10.31,4.15
1731284563.341958,-0.57,0.06,0.76,-5.98,21.0,1.59
1731284663.341958,-0.64,0.07,0.75,10.74,-18.49,1.71
1731284763.341958,-0.58,0.07,0.8,-6.59,23.01,-2.75
